year,month,day,tmax,tmin,precip,snow,snowcover,0
1987.0,6.0,9.0,72.0,55.0,3.13,0.0,0.0,
1987.0,6.0,10.0,84.0,50.0,0.01,0.0,0.0,
1987.0,6.0,11.0,86.0,53.0,0.0,0.0,0.0,
1987.0,6.0,12.0,88.0,53.0,0.01,0.0,0.0,
1987.0,6.0,13.0,88.0,56.0,0.0,0.0,0.0,
1987.0,6.0,14.0,87.0,57.0,0.05,0.0,0.0,
1987.0,6.0,15.0,86.0,51.0,0.0,0.0,0.0,
1987.0,6.0,16.0,90.0,56.0,0.0,0.0,0.0,
1987.0,6.0,17.0,88.0,53.0,0.0,0.0,0.0,
1987.0,6.0,18.0,81.0,54.0,0.06,0.0,0.0,
1987.0,6.0,19.0,83.0,52.0,0.0,0.0,0.0,
1987.0,6.0,20.0,88.0,52.0,0.0,0.0,0.0,
1987.0,6.0,21.0,86.0,59.0,-999.0,0.0,0.0,
1987.0,6.0,22.0,90.0,60.0,0.0,0.0,0.0,
1987.0,6.0,23.0,79.0,51.0,0.01,0.0,0.0,
1987.0,6.0,24.0,80.0,52.0,0.0,0.0,0.0,
1987.0,6.0,25.0,80.0,50.0,0.0,0.0,0.0,
1987.0,6.0,26.0,85.0,53.0,0.0,0.0,0.0,
1987.0,6.0,27.0,92.0,59.0,0.0,0.0,0.0,
1987.0,6.0,28.0,87.0,55.0,0.0,0.0,0.0,
1987.0,6.0,29.0,79.0,54.0,2.23,0.0,0.0,
1987.0,6.0,30.0,70.0,50.0,0.4,0.0,0.0,
1987.0,7.0,1.0,86.0,51.0,0.02,0.0,0.0,
1987.0,7.0,2.0,85.0,54.0,0.01,0.0,0.0,
1987.0,7.0,3.0,87.0,52.0,0.0,0.0,0.0,
1987.0,7.0,4.0,84.0,53.0,0.0,0.0,0.0,
1987.0,7.0,5.0,87.0,52.0,0.0,0.0,0.0,
1987.0,7.0,6.0,92.0,64.0,0.0,0.0,0.0,
1987.0,7.0,7.0,85.0,57.0,0.03,0.0,0.0,
1987.0,7.0,8.0,84.0,53.0,0.11,0.0,0.0,
1987.0,7.0,9.0,92.0,53.0,0.0,0.0,0.0,
1987.0,7.0,10.0,91.0,59.0,0.0,0.0,0.0,
1987.0,7.0,11.0,81.0,56.0,0.0,0.0,0.0,
1987.0,7.0,12.0,73.0,48.0,0.69,0.0,0.0,
1987.0,7.0,13.0,79.0,44.0,0.03,0.0,0.0,
1987.0,7.0,14.0,82.0,50.0,0.0,0.0,0.0,
1987.0,7.0,15.0,91.0,54.0,0.0,0.0,0.0,
1987.0,7.0,16.0,95.0,56.0,0.01,0.0,0.0,
1987.0,7.0,17.0,87.0,57.0,0.0,0.0,0.0,
1987.0,7.0,18.0,90.0,50.0,0.0,0.0,0.0,
1987.0,7.0,19.0,89.0,64.0,0.0,0.0,0.0,
1987.0,7.0,20.0,94.0,64.0,0.0,0.0,0.0,
1987.0,7.0,21.0,93.0,58.0,0.0,0.0,0.0,
1987.0,7.0,22.0,89.0,58.0,0.04,0.0,0.0,
1987.0,7.0,23.0,94.0,58.0,0.0,0.0,0.0,
1987.0,7.0,24.0,94.0,61.0,0.0,0.0,0.0,
1987.0,7.0,25.0,95.0,61.0,0.0,0.0,0.0,
1987.0,7.0,26.0,93.0,60.0,0.0,0.0,0.0,
1987.0,7.0,27.0,93.0,62.0,0.0,0.0,0.0,
1987.0,7.0,28.0,90.0,65.0,0.0,0.0,0.0,
1987.0,7.0,29.0,91.0,61.0,0.0,0.0,0.0,
1987.0,7.0,30.0,92.0,63.0,0.11,0.0,0.0,
1987.0,7.0,31.0,90.0,64.0,0.21,0.0,0.0,
1987.0,8.0,1.0,91.0,63.0,0.06,0.0,0.0,
1987.0,8.0,2.0,94.0,61.0,0.0,0.0,0.0,
1987.0,8.0,3.0,88.0,59.0,0.0,0.0,0.0,
1987.0,8.0,4.0,84.0,55.0,0.02,0.0,0.0,
1987.0,8.0,5.0,95.0,55.0,0.0,0.0,0.0,
1987.0,8.0,6.0,91.0,69.0,0.02,0.0,0.0,
1987.0,8.0,7.0,83.0,59.0,0.0,0.0,0.0,
1987.0,8.0,8.0,78.0,54.0,0.19,0.0,0.0,
1987.0,8.0,9.0,85.0,56.0,0.12,0.0,0.0,
1987.0,8.0,10.0,90.0,52.0,0.17,0.0,0.0,
1987.0,8.0,11.0,90.0,64.0,0.0,0.0,0.0,
1987.0,8.0,12.0,80.0,57.0,0.0,0.0,0.0,
1987.0,8.0,13.0,76.0,52.0,0.01,0.0,0.0,
1987.0,8.0,14.0,88.0,51.0,0.0,0.0,0.0,
1987.0,8.0,15.0,89.0,63.0,0.0,0.0,0.0,
1987.0,8.0,16.0,86.0,53.0,0.0,0.0,0.0,
1987.0,8.0,17.0,91.0,53.0,0.0,0.0,0.0,
1987.0,8.0,18.0,81.0,48.0,0.0,0.0,0.0,
1987.0,8.0,19.0,94.0,51.0,0.0,0.0,0.0,
1987.0,8.0,20.0,94.0,61.0,0.0,0.0,0.0,
1987.0,8.0,21.0,88.0,63.0,0.21,0.0,0.0,
1987.0,8.0,22.0,65.0,55.0,0.48,0.0,0.0,
1987.0,8.0,23.0,58.0,52.0,0.28,0.0,0.0,
1987.0,8.0,24.0,66.0,54.0,0.21,0.0,0.0,
1987.0,8.0,25.0,79.0,53.0,0.0,0.0,0.0,
1987.0,8.0,26.0,70.0,52.0,0.18,0.0,0.0,
1987.0,8.0,27.0,69.0,49.0,0.04,0.0,0.0,
1987.0,8.0,28.0,81.0,46.0,0.0,0.0,0.0,
1987.0,8.0,29.0,84.0,50.0,0.0,0.0,0.0,
1987.0,8.0,30.0,78.0,50.0,0.0,0.0,0.0,
1987.0,8.0,31.0,83.0,46.0,0.0,0.0,0.0,
1987.0,9.0,1.0,83.0,53.0,0.0,0.0,0.0,
1987.0,9.0,2.0,88.0,51.0,0.01,0.0,0.0,
1987.0,9.0,3.0,90.0,64.0,0.0,0.0,0.0,
1987.0,9.0,4.0,79.0,55.0,0.04,0.0,0.0,
1987.0,9.0,5.0,73.0,47.0,0.0,0.0,0.0,
1987.0,9.0,6.0,79.0,47.0,0.0,0.0,0.0,
1987.0,9.0,7.0,71.0,48.0,0.11,0.0,0.0,
1987.0,9.0,8.0,82.0,45.0,0.0,0.0,0.0,
1987.0,9.0,9.0,76.0,51.0,0.04,0.0,0.0,
1987.0,9.0,10.0,74.0,50.0,0.0,0.0,0.0,
1987.0,9.0,11.0,71.0,42.0,0.04,0.0,0.0,
1987.0,9.0,12.0,83.0,42.0,0.0,0.0,0.0,
1987.0,9.0,13.0,85.0,52.0,0.0,0.0,0.0,
1987.0,9.0,14.0,79.0,49.0,0.29,0.0,0.0,
1987.0,9.0,15.0,71.0,47.0,0.38,0.0,0.0,
1987.0,9.0,16.0,78.0,44.0,-999.0,0.0,0.0,
1987.0,9.0,17.0,65.0,46.0,0.19,0.0,0.0,
1987.0,9.0,18.0,70.0,35.0,0.03,0.0,0.0,
1987.0,9.0,19.0,71.0,38.0,-999.0,0.0,0.0,
1987.0,9.0,20.0,72.0,46.0,0.0,0.0,0.0,
1987.0,9.0,21.0,72.0,38.0,0.0,0.0,0.0,
1987.0,9.0,22.0,77.0,38.0,0.0,0.0,0.0,
1987.0,9.0,23.0,84.0,44.0,0.0,0.0,0.0,
1987.0,9.0,24.0,85.0,47.0,0.0,0.0,0.0,
1987.0,9.0,25.0,83.0,48.0,0.0,0.0,0.0,
1987.0,9.0,26.0,83.0,47.0,0.0,0.0,0.0,
1987.0,9.0,27.0,73.0,58.0,0.0,0.0,0.0,
1987.0,9.0,28.0,68.0,37.0,0.0,0.0,0.0,
1987.0,9.0,29.0,72.0,38.0,0.0,0.0,0.0,
1987.0,9.0,30.0,77.0,39.0,0.0,0.0,0.0,
1987.0,10.0,1.0,80.0,49.0,0.0,0.0,0.0,
1987.0,10.0,2.0,77.0,42.0,0.0,0.0,0.0,
1987.0,10.0,3.0,84.0,46.0,0.0,0.0,0.0,
1987.0,10.0,4.0,84.0,48.0,0.0,0.0,0.0,
1987.0,10.0,5.0,74.0,40.0,0.0,0.0,0.0,
1987.0,10.0,6.0,71.0,36.0,0.0,0.0,0.0,
1987.0,10.0,7.0,79.0,36.0,0.0,0.0,0.0,
1987.0,10.0,8.0,76.0,47.0,0.0,0.0,0.0,
1987.0,10.0,9.0,64.0,35.0,0.0,0.0,0.0,
1987.0,10.0,10.0,51.0,28.0,0.0,0.0,0.0,
1987.0,10.0,11.0,70.0,26.0,0.0,0.0,0.0,
1987.0,10.0,12.0,78.0,35.0,0.0,0.0,0.0,
1987.0,10.0,13.0,69.0,51.0,0.02,0.0,0.0,
1987.0,10.0,14.0,55.0,35.0,0.58,0.0,0.0,
1987.0,10.0,15.0,68.0,37.0,0.02,0.0,0.0,
1987.0,10.0,16.0,58.0,37.0,-999.0,0.0,0.0,
1987.0,10.0,17.0,72.0,33.0,0.0,0.0,0.0,
1987.0,10.0,18.0,58.0,34.0,0.0,0.0,0.0,
1987.0,10.0,19.0,44.0,29.0,0.0,0.0,0.0,
1987.0,10.0,20.0,54.0,28.0,0.0,0.0,0.0,
1987.0,10.0,21.0,74.0,27.0,0.0,0.0,0.0,
1987.0,10.0,22.0,63.0,32.0,0.0,0.0,0.0,
1987.0,10.0,23.0,68.0,35.0,0.0,0.0,0.0,
1987.0,10.0,24.0,58.0,31.0,0.0,0.0,0.0,
1987.0,10.0,25.0,67.0,38.0,0.0,0.0,0.0,
1987.0,10.0,26.0,69.0,51.0,0.0,0.0,0.0,
1987.0,10.0,27.0,64.0,29.0,0.0,0.0,0.0,
1987.0,10.0,28.0,76.0,36.0,0.0,0.0,0.0,
1987.0,10.0,29.0,78.0,44.0,0.0,0.0,0.0,
1987.0,10.0,30.0,60.0,47.0,0.13,0.0,0.0,
1987.0,10.0,31.0,63.0,44.0,0.19,0.0,0.0,
1987.0,11.0,1.0,64.0,43.0,0.0,0.0,0.0,
1987.0,11.0,2.0,67.0,45.0,0.03,0.0,0.0,
1987.0,11.0,3.0,69.0,37.0,0.0,0.0,0.0,
1987.0,11.0,4.0,67.0,39.0,0.0,0.0,0.0,
1987.0,11.0,5.0,67.0,32.0,0.0,0.0,0.0,
1987.0,11.0,6.0,62.0,40.0,0.07,0.0,0.0,
1987.0,11.0,7.0,61.0,34.0,0.07,0.0,0.0,
1987.0,11.0,8.0,56.0,35.0,0.08,0.0,0.0,
1987.0,11.0,9.0,58.0,27.0,0.0,0.0,0.0,
1987.0,11.0,10.0,61.0,28.0,0.0,0.0,0.0,
1987.0,11.0,11.0,62.0,34.0,0.0,0.0,0.0,
1987.0,11.0,12.0,63.0,35.0,0.0,0.0,0.0,
1987.0,11.0,13.0,59.0,40.0,0.0,0.0,0.0,
1987.0,11.0,14.0,50.0,38.0,0.01,0.0,0.0,
1987.0,11.0,15.0,43.0,28.0,1.12,8.0,6.0,
1987.0,11.0,16.0,36.0,18.0,0.03,0.4,5.0,
1987.0,11.0,17.0,40.0,19.0,-999.0,-999.0,3.0,
1987.0,11.0,18.0,44.0,14.0,0.01,0.1,2.0,
1987.0,11.0,19.0,54.0,24.0,0.0,0.0,1.0,
1987.0,11.0,20.0,58.0,29.0,0.0,0.0,0.0,
1987.0,11.0,21.0,62.0,29.0,0.0,0.0,0.0,
1987.0,11.0,22.0,53.0,35.0,0.0,0.0,0.0,
1987.0,11.0,23.0,45.0,23.0,0.0,0.0,0.0,
1987.0,11.0,24.0,45.0,26.0,-999.0,-999.0,0.0,
1987.0,11.0,25.0,42.0,20.0,0.0,0.0,0.0,
1987.0,11.0,26.0,33.0,25.0,0.37,5.0,5.0,
1987.0,11.0,27.0,39.0,18.0,-999.0,-999.0,3.0,
1987.0,11.0,28.0,47.0,16.0,0.0,0.0,2.0,
1987.0,11.0,29.0,38.0,20.0,0.0,0.0,2.0,
1987.0,11.0,30.0,44.0,19.0,0.0,0.0,1.0,
1987.0,12.0,1.0,52.0,20.0,0.0,0.0,1.0,
1987.0,12.0,2.0,58.0,33.0,0.0,0.0,0.0,
1987.0,12.0,3.0,65.0,40.0,0.0,0.0,0.0,
1987.0,12.0,4.0,61.0,41.0,0.0,0.0,0.0,
1987.0,12.0,5.0,60.0,40.0,0.0,0.0,0.0,
1987.0,12.0,6.0,60.0,38.0,0.0,0.0,0.0,
1987.0,12.0,7.0,62.0,33.0,0.0,0.0,0.0,
1987.0,12.0,8.0,52.0,27.0,0.02,0.0,0.0,
1987.0,12.0,9.0,48.0,24.0,0.0,0.0,0.0,
1987.0,12.0,10.0,64.0,36.0,0.0,0.0,0.0,
1987.0,12.0,11.0,54.0,29.0,-999.0,-999.0,0.0,
1987.0,12.0,12.0,35.0,16.0,0.0,0.0,0.0,
1987.0,12.0,13.0,26.0,16.0,0.3,4.5,4.0,
1987.0,12.0,14.0,20.0,5.0,0.16,2.5,6.0,
1987.0,12.0,15.0,35.0,0.0,0.0,0.0,5.0,
1987.0,12.0,16.0,33.0,8.0,0.0,0.0,4.0,
1987.0,12.0,17.0,43.0,14.0,0.0,0.0,4.0,
1987.0,12.0,18.0,41.0,25.0,0.0,0.0,3.0,
1987.0,12.0,19.0,36.0,20.0,0.0,0.0,3.0,
1987.0,12.0,20.0,32.0,20.0,0.0,0.0,3.0,
1987.0,12.0,21.0,44.0,16.0,0.0,0.0,3.0,
1987.0,12.0,22.0,40.0,22.0,0.0,0.0,2.0,
1987.0,12.0,23.0,31.0,18.0,0.2,3.7,6.0,
1987.0,12.0,24.0,18.0,11.0,0.14,1.4,7.0,
1987.0,12.0,25.0,22.0,-2.0,0.01,0.4,6.0,
1987.0,12.0,26.0,25.0,4.0,0.05,0.6,6.0,
1987.0,12.0,27.0,26.0,16.0,0.98,12.6,19.0,
1987.0,12.0,28.0,44.0,16.0,0.11,1.8,16.0,
1987.0,12.0,29.0,39.0,12.0,0.0,0.0,13.0,
1987.0,12.0,30.0,40.0,18.0,0.0,0.0,11.0,
1987.0,12.0,31.0,28.0,0.0,0.0,0.0,11.0,
1988.0,1.0,1.0,27.0,2.0,0.0,0.0,10.0,
1988.0,1.0,2.0,34.0,2.0,0.0,0.0,10.0,
1988.0,1.0,3.0,33.0,3.0,0.0,0.0,9.0,
1988.0,1.0,4.0,17.0,-2.0,0.0,0.0,9.0,
1988.0,1.0,5.0,15.0,4.0,-999.0,-999.0,9.0,
1988.0,1.0,6.0,13.0,7.0,0.09,1.6,11.0,
1988.0,1.0,7.0,26.0,-1.0,0.0,0.0,10.0,
1988.0,1.0,8.0,26.0,6.0,0.0,0.0,10.0,
1988.0,1.0,9.0,40.0,3.0,-999.0,-999.0,10.0,
1988.0,1.0,10.0,53.0,18.0,0.0,0.0,9.0,
1988.0,1.0,11.0,59.0,33.0,0.0,0.0,7.0,
1988.0,1.0,12.0,34.0,23.0,0.0,0.0,7.0,
1988.0,1.0,13.0,42.0,11.0,0.0,0.0,6.0,
1988.0,1.0,14.0,51.0,26.0,0.0,0.0,6.0,
1988.0,1.0,15.0,62.0,33.0,0.0,0.0,5.0,
1988.0,1.0,16.0,53.0,28.0,0.0,0.0,4.0,
1988.0,1.0,17.0,47.0,17.0,0.0,0.0,4.0,
1988.0,1.0,18.0,33.0,20.0,0.24,4.2,8.0,
1988.0,1.0,19.0,27.0,19.0,0.03,0.3,6.0,
1988.0,1.0,20.0,34.0,9.0,0.0,0.0,4.0,
1988.0,1.0,21.0,33.0,12.0,0.0,0.0,4.0,
1988.0,1.0,22.0,38.0,11.0,0.0,0.0,4.0,
1988.0,1.0,23.0,51.0,28.0,0.0,0.0,4.0,
1988.0,1.0,24.0,34.0,17.0,0.0,0.0,4.0,
1988.0,1.0,25.0,47.0,20.0,0.0,0.0,4.0,
1988.0,1.0,26.0,49.0,22.0,0.0,0.0,3.0,
1988.0,1.0,27.0,62.0,23.0,0.0,0.0,3.0,
1988.0,1.0,28.0,67.0,32.0,0.0,0.0,2.0,
1988.0,1.0,29.0,66.0,40.0,0.0,0.0,2.0,
1988.0,1.0,30.0,55.0,38.0,0.0,0.0,1.0,
1988.0,1.0,31.0,41.0,20.0,0.04,0.4,1.0,
1988.0,2.0,1.0,21.0,9.0,0.07,2.1,2.0,
1988.0,2.0,2.0,33.0,6.0,-999.0,0.1,1.0,
1988.0,2.0,3.0,36.0,18.0,0.0,0.0,0.0,
1988.0,2.0,4.0,37.0,20.0,0.0,0.0,0.0,
1988.0,2.0,5.0,33.0,8.0,0.02,0.5,1.0,
1988.0,2.0,6.0,52.0,6.0,-999.0,0.1,0.0,
1988.0,2.0,7.0,46.0,24.0,0.0,0.0,0.0,
1988.0,2.0,8.0,51.0,29.0,0.0,0.0,0.0,
1988.0,2.0,9.0,54.0,22.0,0.0,0.0,0.0,
1988.0,2.0,10.0,47.0,10.0,0.53,5.5,6.0,
1988.0,2.0,11.0,49.0,4.0,0.0,0.0,3.0,
1988.0,2.0,12.0,58.0,30.0,0.0,0.0,1.0,
1988.0,2.0,13.0,63.0,38.0,-999.0,-999.0,0.0,
1988.0,2.0,14.0,44.0,29.0,0.0,0.0,0.0,
1988.0,2.0,15.0,60.0,30.0,0.0,0.0,0.0,
1988.0,2.0,16.0,49.0,28.0,0.05,0.7,1.0,
1988.0,2.0,17.0,40.0,11.0,0.36,5.5,3.0,
1988.0,2.0,18.0,43.0,11.0,0.0,0.0,2.0,
1988.0,2.0,19.0,48.0,18.0,0.05,1.3,1.0,
1988.0,2.0,20.0,54.0,33.0,0.0,0.0,0.0,
1988.0,2.0,21.0,65.0,41.0,0.0,0.0,0.0,
1988.0,2.0,22.0,54.0,27.0,0.05,0.7,1.0,
1988.0,2.0,23.0,38.0,18.0,0.01,0.2,0.0,
1988.0,2.0,24.0,47.0,18.0,0.0,0.0,0.0,
1988.0,2.0,25.0,63.0,25.0,0.0,0.0,0.0,
1988.0,2.0,26.0,65.0,31.0,0.0,0.0,0.0,
1988.0,2.0,27.0,66.0,30.0,0.0,0.0,0.0,
1988.0,2.0,28.0,55.0,36.0,0.0,0.0,0.0,
1988.0,2.0,29.0,64.0,28.0,0.0,0.0,0.0,
1988.0,3.0,1.0,61.0,36.0,0.0,0.0,0.0,
1988.0,3.0,2.0,52.0,26.0,0.9,2.9,3.0,
1988.0,3.0,3.0,47.0,25.0,0.0,0.0,0.0,
1988.0,3.0,4.0,49.0,29.0,0.0,0.0,0.0,
1988.0,3.0,5.0,58.0,25.0,0.0,0.0,0.0,
1988.0,3.0,6.0,61.0,30.0,0.0,0.0,0.0,
1988.0,3.0,7.0,54.0,31.0,0.0,0.0,0.0,
1988.0,3.0,8.0,53.0,25.0,0.0,0.0,0.0,
1988.0,3.0,9.0,69.0,34.0,0.0,0.0,0.0,
1988.0,3.0,10.0,59.0,32.0,0.14,0.6,0.0,
1988.0,3.0,11.0,38.0,27.0,0.0,0.0,0.0,
1988.0,3.0,12.0,33.0,19.0,0.01,0.4,0.0,
1988.0,3.0,13.0,28.0,4.0,0.0,0.0,0.0,
1988.0,3.0,14.0,49.0,15.0,0.0,0.0,0.0,
1988.0,3.0,15.0,41.0,20.0,-999.0,-999.0,0.0,
1988.0,3.0,16.0,33.0,20.0,0.11,4.1,3.0,
1988.0,3.0,17.0,33.0,10.0,0.25,5.6,2.0,
1988.0,3.0,18.0,49.0,12.0,0.0,0.0,0.0,
1988.0,3.0,19.0,67.0,36.0,0.0,0.0,0.0,
1988.0,3.0,20.0,69.0,39.0,0.0,0.0,0.0,
1988.0,3.0,21.0,73.0,43.0,0.0,0.0,0.0,
1988.0,3.0,22.0,64.0,42.0,0.0,0.0,0.0,
1988.0,3.0,23.0,70.0,33.0,0.0,0.0,0.0,
1988.0,3.0,24.0,62.0,35.0,0.09,0.0,0.0,
1988.0,3.0,25.0,59.0,32.0,0.0,0.0,0.0,
1988.0,3.0,26.0,70.0,33.0,0.0,0.0,0.0,
1988.0,3.0,27.0,75.0,43.0,0.0,0.0,0.0,
1988.0,3.0,28.0,68.0,25.0,0.17,2.3,2.0,
1988.0,3.0,29.0,55.0,19.0,0.0,0.0,0.0,
1988.0,3.0,30.0,47.0,30.0,0.1,0.3,0.0,
1988.0,3.0,31.0,33.0,24.0,0.76,8.7,6.0,
1988.0,4.0,1.0,41.0,15.0,0.0,0.0,3.0,
1988.0,4.0,2.0,61.0,30.0,0.0,0.0,0.0,
1988.0,4.0,3.0,72.0,34.0,0.0,0.0,0.0,
1988.0,4.0,4.0,70.0,47.0,0.0,0.0,0.0,
1988.0,4.0,5.0,61.0,39.0,0.0,0.0,0.0,
1988.0,4.0,6.0,79.0,41.0,0.0,0.0,0.0,
1988.0,4.0,7.0,86.0,44.0,0.0,0.0,0.0,
1988.0,4.0,8.0,74.0,33.0,0.1,0.4,0.0,
1988.0,4.0,9.0,37.0,27.0,0.31,2.7,3.0,
1988.0,4.0,10.0,55.0,20.0,0.06,0.8,0.0,
1988.0,4.0,11.0,69.0,31.0,0.0,0.0,0.0,
1988.0,4.0,12.0,76.0,40.0,0.0,0.0,0.0,
1988.0,4.0,13.0,78.0,51.0,0.0,0.0,0.0,
1988.0,4.0,14.0,64.0,35.0,0.0,0.0,0.0,
1988.0,4.0,15.0,65.0,34.0,0.0,0.0,0.0,
1988.0,4.0,16.0,70.0,39.0,0.0,0.0,0.0,
1988.0,4.0,17.0,61.0,44.0,0.25,0.0,0.0,
1988.0,4.0,18.0,72.0,33.0,0.08,0.0,0.0,
1988.0,4.0,19.0,70.0,42.0,0.0,0.0,0.0,
1988.0,4.0,20.0,72.0,41.0,0.0,0.0,0.0,
1988.0,4.0,21.0,71.0,51.0,0.0,0.0,0.0,
1988.0,4.0,22.0,52.0,32.0,0.53,0.5,0.0,
1988.0,4.0,23.0,55.0,27.0,0.03,0.3,0.0,
1988.0,4.0,24.0,61.0,38.0,-999.0,0.0,0.0,
1988.0,4.0,25.0,66.0,38.0,0.12,0.0,0.0,
1988.0,4.0,26.0,60.0,28.0,0.0,0.0,0.0,
1988.0,4.0,27.0,69.0,29.0,0.0,0.0,0.0,
1988.0,4.0,28.0,71.0,41.0,0.0,0.0,0.0,
1988.0,4.0,29.0,74.0,50.0,0.0,0.0,0.0,
1988.0,4.0,30.0,84.0,43.0,0.0,0.0,0.0,
1988.0,5.0,1.0,79.0,48.0,0.0,0.0,0.0,
1988.0,5.0,2.0,51.0,33.0,0.37,1.0,0.0,
1988.0,5.0,3.0,60.0,28.0,0.0,0.0,0.0,
1988.0,5.0,4.0,68.0,34.0,0.0,0.0,0.0,
1988.0,5.0,5.0,81.0,36.0,0.0,0.0,0.0,
1988.0,5.0,6.0,74.0,50.0,0.0,0.0,0.0,
1988.0,5.0,7.0,65.0,40.0,0.0,0.0,0.0,
1988.0,5.0,8.0,63.0,43.0,0.0,0.0,0.0,
1988.0,5.0,9.0,71.0,37.0,0.0,0.0,0.0,
1988.0,5.0,10.0,65.0,47.0,0.21,0.0,0.0,
1988.0,5.0,11.0,76.0,41.0,0.0,0.0,0.0,
1988.0,5.0,12.0,83.0,46.0,0.0,0.0,0.0,
1988.0,5.0,13.0,89.0,52.0,0.0,0.0,0.0,
1988.0,5.0,14.0,86.0,60.0,0.0,0.0,0.0,
1988.0,5.0,15.0,80.0,46.0,0.0,0.0,0.0,
1988.0,5.0,16.0,89.0,45.0,0.0,0.0,0.0,
1988.0,5.0,17.0,85.0,63.0,0.19,0.0,0.0,
1988.0,5.0,18.0,71.0,53.0,0.35,0.0,0.0,
1988.0,5.0,19.0,53.0,42.0,1.86,0.0,0.0,
1988.0,5.0,20.0,54.0,40.0,0.57,0.0,0.0,
1988.0,5.0,21.0,62.0,39.0,0.04,0.0,0.0,
1988.0,5.0,22.0,60.0,47.0,0.0,0.0,0.0,
1988.0,5.0,23.0,68.0,46.0,0.0,0.0,0.0,
1988.0,5.0,24.0,78.0,45.0,0.0,0.0,0.0,
1988.0,5.0,25.0,78.0,46.0,-999.0,0.0,0.0,
1988.0,5.0,26.0,83.0,46.0,0.02,0.0,0.0,
1988.0,5.0,27.0,84.0,50.0,0.07,0.0,0.0,
1988.0,5.0,28.0,85.0,48.0,0.0,0.0,0.0,
1988.0,5.0,29.0,85.0,48.0,0.0,0.0,0.0,
1988.0,5.0,30.0,81.0,47.0,0.0,0.0,0.0,
1988.0,5.0,31.0,70.0,50.0,0.02,0.0,0.0,
1988.0,6.0,1.0,75.0,40.0,0.0,0.0,0.0,
1988.0,6.0,2.0,78.0,46.0,0.0,0.0,0.0,
1988.0,6.0,3.0,80.0,51.0,0.0,0.0,0.0,
1988.0,6.0,4.0,87.0,50.0,0.0,0.0,0.0,
1988.0,6.0,5.0,85.0,52.0,0.01,0.0,0.0,
1988.0,6.0,6.0,90.0,48.0,0.0,0.0,0.0,
1988.0,6.0,7.0,92.0,65.0,0.0,0.0,0.0,
1988.0,6.0,8.0,91.0,63.0,0.0,0.0,0.0,
1988.0,6.0,9.0,90.0,61.0,0.09,0.0,0.0,
1988.0,6.0,10.0,87.0,49.0,0.01,0.0,0.0,
1988.0,6.0,11.0,84.0,55.0,0.0,0.0,0.0,
1988.0,6.0,12.0,82.0,50.0,0.0,0.0,0.0,
1988.0,6.0,13.0,74.0,53.0,0.08,0.0,0.0,
1988.0,6.0,14.0,76.0,48.0,0.0,0.0,0.0,
1988.0,6.0,15.0,81.0,50.0,0.11,0.0,0.0,
1988.0,6.0,16.0,85.0,49.0,0.08,0.0,0.0,
1988.0,6.0,17.0,90.0,59.0,0.0,0.0,0.0,
1988.0,6.0,18.0,91.0,58.0,0.0,0.0,0.0,
1988.0,6.0,19.0,93.0,61.0,0.0,0.0,0.0,
1988.0,6.0,20.0,93.0,63.0,0.0,0.0,0.0,
1988.0,6.0,21.0,92.0,64.0,0.18,0.0,0.0,
1988.0,6.0,22.0,89.0,65.0,0.0,0.0,0.0,
1988.0,6.0,23.0,92.0,61.0,0.0,0.0,0.0,
1988.0,6.0,24.0,98.0,60.0,0.0,0.0,0.0,
1988.0,6.0,25.0,86.0,64.0,0.1,0.0,0.0,
1988.0,6.0,26.0,82.0,56.0,0.02,0.0,0.0,
1988.0,6.0,27.0,87.0,60.0,0.0,0.0,0.0,
1988.0,6.0,28.0,86.0,56.0,0.0,0.0,0.0,
1988.0,6.0,29.0,78.0,63.0,0.02,0.0,0.0,
1988.0,6.0,30.0,77.0,64.0,0.0,0.0,0.0,
1988.0,7.0,1.0,89.0,51.0,0.0,0.0,0.0,
1988.0,7.0,2.0,89.0,54.0,0.02,0.0,0.0,
1988.0,7.0,3.0,94.0,54.0,0.0,0.0,0.0,
1988.0,7.0,4.0,89.0,63.0,0.09,0.0,0.0,
1988.0,7.0,5.0,91.0,54.0,0.0,0.0,0.0,
1988.0,7.0,6.0,93.0,63.0,0.01,0.0,0.0,
1988.0,7.0,7.0,87.0,62.0,0.05,0.0,0.0,
1988.0,7.0,8.0,82.0,58.0,0.12,0.0,0.0,
1988.0,7.0,9.0,84.0,55.0,0.0,0.0,0.0,
1988.0,7.0,10.0,86.0,58.0,0.02,0.0,0.0,
1988.0,7.0,11.0,87.0,52.0,0.0,0.0,0.0,
1988.0,7.0,12.0,90.0,55.0,0.03,0.0,0.0,
1988.0,7.0,13.0,96.0,60.0,0.0,0.0,0.0,
1988.0,7.0,14.0,92.0,71.0,0.02,0.0,0.0,
1988.0,7.0,15.0,87.0,59.0,0.0,0.0,0.0,
1988.0,7.0,16.0,91.0,61.0,0.0,0.0,0.0,
1988.0,7.0,17.0,87.0,57.0,0.0,0.0,0.0,
1988.0,7.0,18.0,87.0,57.0,0.0,0.0,0.0,
1988.0,7.0,19.0,80.0,51.0,0.34,0.0,0.0,
1988.0,7.0,20.0,80.0,48.0,0.0,0.0,0.0,
1988.0,7.0,21.0,92.0,48.0,0.0,0.0,0.0,
1988.0,7.0,22.0,93.0,53.0,0.0,0.0,0.0,
